	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
5-FCL-like_protein	0.0821363979289	0.107160638567	0.0632952112766	0.24164105596	0.0727429443381	0.132555956331	0.0909294964135	0.0929172249783	0.0462614872062	0.0634373693725	0.0829048188406	0.0725018654747	0.0909997493386	0.0311765414195	0.0849454544149	0.0786500420491	0.0534955766344	0.0355991138161	0.122465254044	0.0	0.0317610487904	0.299956082565	0.0708373304344	0.043839786796	0.047629577937	0.0488986223009	0.0555581740377	0.0607505919186	0.0473092571226	0.0561041508885	0.0293994464994	0.0696725347971	0.0410864437388	0.0671681966654	0.0677316600333	0.0335123817689	0.0507473803186	0.0616337841593	0.0601800527397	0.0472780081361	0.0455920700776	0.0812695609743	0.0536796217881	0.0437031620257	0.0586877139669	0.0370386165143	0.0474733783937	0.0302480445262	0.0459554792645	0.0160998359376	0.0778606034423	0.0516036847682	0.0544039366838	0.0589529992736	0.0265198756887	0.0483865195027	0.0438811052738	0.0294498132336	0.0357375393938	0.031081	0.0492112	0.0649038	0.0466001	0.0679042	0.0827329	0.110531	0.0298255	0.0473527	0.0789034	0.0553643	0.0815841	0.0820685	0.0945572	0.0915928	0.0239398	0.042372	0.0846087	0.0926224	0.0625476	0.0414922	0.0629352	0.120413	0.0591881	0.041797	0.0448502	0.0414512	0.0392745	0.088387	0.0706252	0.058062	0.0728377	0.0804158	0.0640012	0.0998551	0.0637377	0.0706886	0.0446666	0.0951498	0.0586522	0.0749767	0.038615	0.0505776
ABC-type_iron_transport_system	0.00429156695327	0.0	0.00183709723939	0.0101083496341	0.0	0.000250006250156	2.14367648663e-05	0.0106102202947	0.0	0.000115609769858	0.0134043271875	0.0149516740535	0.00427923430234	0.0	0.00540072941141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63068451463e-05	3.24035774846e-05	0.0	0.0	0.0	0.0	0.0	7.38659089994e-05	4.78761195831e-05	2.49916402963e-05	0.0	0.0	1.49083375772e-05	0.000125737397445	0.0	0.0	0.000105094961705	9.03319518567e-05	0.000474471505465	6.91396538039e-05	7.38015005321e-05	5.75507439297e-05	6.58870037885e-05	4.5201662698e-05	0.0	0.000285338942716	0.000898400212882	0.000101975156812	0.000144830457845	0.00016535006676	0.000216581829759	0.000632975387122	0.000119280713442	0.000309497870655	0.000264562162849	0.000174272499451	4.07572e-06	0.0	2.01925e-05	3.71229e-06	0.0	0.0	0.0	1.1849e-05	2.80257e-06	2.57517e-06	6.63317e-06	4.34762e-06	0.0	3.7072e-06	0.0	2.93783e-06	3.26057e-06	0.0	3.86914e-06	3.76177e-07	1.14261e-05	0.0	0.0	6.41368e-06	2.83523e-06	2.45176e-06	1.55041e-05	9.71857e-07	1.45579e-05	0.0	1.37767e-05	5.79843e-06	4.57516e-05	1.12908e-05	1.62947e-05	0.0	3.70414e-06	2.31584e-06	0.0	0.0	0.00027098	8.38793e-06	0.0
ABC_transporter_alkylphosphonate_(TC_3.A.1.9.1)	0.00811248587127	0.0326817924706	0.0167099303067	0.0520776797391	0.0183843242995	0.035250881272	0.0380288208729	0.0629981829998	0.0143347156095	0.0384595167727	0.0756786940999	0.0302593403464	0.0313810515505	0.00680596202273	0.00981216633251	0.0511901714871	0.0	0.0231026053777	0.0	0.0	0.0	0.0	0.0285571499964	0.0202299639175	0.00800368363869	0.0104162350547	0.010419057415	0.0146834193605	0.00909622052037	0.0239802479494	0.00284383749648	0.0171635888705	0.0184438305387	0.00795010622987	0.0168873758694	0.00512846812657	0.0186510472877	0.0203158156174	0.0174278920965	0.0142508768073	0.0149951040082	0.0521622111321	0.0141736290298	0.0057565170415	0.0145027874703	0.0131115137539	0.00831710593642	0.0245566806441	0.0438280616013	0.00749480612377	0.0499168392596	0.0489526947517	0.0795333821116	0.0805161000615	0.0226679172726	0.0448628016667	0.0270589566915	0.0188033147875	0.0203317916026	0.00821963	0.0217652	0.0151196	0.00573461	0.00632223	0.00113108	0.000923901	0.0216529	0.0183851	0.00130402	0.000402268	0.00530673	0.00355964	0.00282983	0.00515808	0.00357946	0.0363078	0.00234233	0.00159597	0.00741224	0.0115187	0.00780049	0.00216792	0.00427674	0.00548423	0.00975237	0.0105568	0.00440293	0.00915568	0.0206948	0.010008	0.00523995	0.0307174	0.00803857	0.00388815	0.00178729	0.00907772	0.00758427	0.00287779	0.00978227	0.00254674	0.00873724	0.0106289
ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	0.100563861117	0.0729055370498	0.154806060706	0.76769305786	0.0482588512861	0.153312166137	0.158175456919	0.359421212483	0.0409563303128	0.0539311869069	0.344708094536	0.271266086399	0.135509086241	0.197372898659	0.119527440327	0.204760685948	0.229951135384	0.105079592202	0.159489633174	0.0	0.0473036896878	0.0	0.15706432498	0.237094826356	0.195104640333	0.144014520577	0.192273057975	0.196037487003	0.197292099207	0.239067085223	0.119850515098	0.114549600617	0.185117244948	0.125118223562	0.180453274489	0.180606482182	0.259483568567	0.20415669939	0.194955092057	0.130041002449	0.220123911349	0.252361813082	0.115889583051	0.151333051904	0.0967284128598	0.0544665897985	0.161799351627	0.276097262017	0.378237693427	0.147593158162	0.256034124966	0.338337829112	0.388703559022	0.440684463557	0.217922328166	0.324273565545	0.267907252036	0.215798064992	0.266645222851	0.0544211	0.220453	0.144993	0.129882	0.0512434	0.00419153	0.00405678	0.139317	0.101711	0.0172533	0.0194711	0.0580504	0.0186735	0.0184003	0.0996592	0.0289582	0.178909	0.0162724	0.0239641	0.0690965	0.0721515	0.0809878	0.0213498	0.0374972	0.0559452	0.0574462	0.0667204	0.0140993	0.087338	0.0637644	0.0759414	0.0600707	0.117784	0.102377	0.0273723	0.0165528	0.0871113	0.108159	0.018654	0.07385	0.0575052	0.0719171	0.0776054
ABC_transporter_dipeptide_(TC_3.A.1.5.2)	0.202383270612	0.100254548906	0.0806405605399	0.166302809505	0.0743722447264	0.0545538127148	0.130192117426	0.19352599725	0.0683948224709	0.0857416481754	0.169667602165	0.181219120852	0.112092165197	0.0544476961819	0.205227116434	0.0639877143588	0.14551595286	0.0379702498062	0.0797448165869	0.0	0.141911069063	0.0	0.0440256062445	0.0349781536346	0.049429619955	0.0516710037766	0.128126519507	0.0588211583954	0.0379784371311	0.0760019020722	0.0297033286564	0.044152927857	0.0181950104329	0.0611587094893	0.126299702022	0.0301841549194	0.0418714009648	0.158449191008	0.0717567298168	0.0438350520057	0.0617952782724	0.161395075382	0.118982874778	0.0722757270529	0.0364427662282	0.0261213482001	0.0581664408958	0.118878572236	0.135479201753	0.0764758531111	0.143721639697	0.126503370325	0.138009800947	0.136189818897	0.0641872258049	0.190522866155	0.104136600521	0.0786052805264	0.114954595028	0.0217602	0.0305256	0.051141	0.0440661	0.0859413	0.00257244	0.00583561	0.0632799	0.0552778	0.033419	0.09715	0.0210145	0.0124279	0.0235852	0.0159517	0.00777955	0.03817	0.00619849	0.0060467	0.0203334	0.0222739	0.0405985	0.00511035	0.0142723	0.0229248	0.0145611	0.0250334	0.0134249	0.0189101	0.0356955	0.0376211	0.0203367	0.0343399	0.0485838	0.00940584	0.0120274	0.0582811	0.0311235	0.00968253	0.0307008	0.00915771	0.0171498	0.0221921
ABC_transporter_of_unknown_substrate_X	2.47709492253e-05	0.0025139840362	0.000551129171818	0.0	0.0	0.000250006250156	0.000166134927714	0.0	0.0	0.00265131738874	0.00577801350302	0.0	0.0	0.0	5.38390470919e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000210454761171	6.48071549691e-05	5.75482599708e-05	3.25087594852e-05	0.0	0.00113508392818	6.3947327865e-05	3.69329544997e-05	0.00390190374602	0.000224924762667	0.00016448495648	2.09520792424e-05	0.000417433452163	0.000419124658151	0.000108931987224	7.78030897163e-05	4.20379846822e-05	0.000316161831498	0.000148272345458	0.000760536191843	0.000147603001064	0.00120281054813	0.000560039532202	0.000135604988094	0.0	6.52203297638e-05	9.76521970524e-05	0.000611850940874	7.24152289226e-05	8.267503338e-05	0.00010829091488	0.000123306893595	0.000178921070163	0.000287390879894	6.34949190837e-05	9.95842854006e-05	0.000350539	6.01256e-06	1.6828e-05	6.60982e-06	0.000399669	2.81053e-05	1.93637e-05	0.0010926	1.33845e-05	2.62811e-06	0.00156211	0.000212517	0.000565581	0.000448387	0.0	0.0	1.29957e-05	0.000262426	0.000162517	2.38197e-05	0.00141544	0.00119316	5.87631e-05	8.84427e-05	0.000771358	0.000372863	0.00103022	2.34199e-05	0.000113568	2.12799e-05	0.000853871	0.000146699	2.25806e-05	0.000277798	0.000405561	1.48208e-05	0.000192846	2.7569e-05	0.000134413	2.33557e-06	0.0	0.00253436	9.86467e-05
ABC_transporter_oligopeptide_(TC_3.A.1.5.1)	0.236240169231	0.464864948807	0.291329125046	0.472967875499	0.459667273182	0.377551219979	0.429212769538	0.512164175475	0.639043169299	0.386686744241	0.49994988327	0.443018356486	0.306757703414	0.521790421743	0.24002312464	0.697892671274	0.617993676344	0.261692899302	0.637958532695	0.552486187845	0.260170293283	2.4154589372	0.533780728683	0.630823116097	0.556501785608	0.400040380609	0.436871818196	0.508290652244	0.519105222274	0.446433484908	0.414064611716	0.446570837689	0.557963071365	0.325933871944	0.654061070089	0.47177769647	0.782405612942	0.567680765783	0.48237108403	0.445491280148	0.782547898501	0.564491600658	0.359049708304	0.425544019968	0.340395042876	0.206838172966	0.651616317632	0.508881380089	0.596281077012	0.409008554681	0.425505508935	0.53913258625	0.620800304735	0.597779058345	0.394127772354	0.559815628369	0.438436463613	0.380918652496	0.458493103871	0.128332	0.413052	0.318579	0.302089	0.164133	0.00785836	0.0131289	0.246591	0.196652	0.042862	0.0725922	0.11993	0.0499215	0.0386918	0.23042	0.03715	0.292048	0.0345513	0.0615218	0.143554	0.129283	0.223349	0.0496023	0.0860102	0.102008	0.0857261	0.109758	0.0234073	0.164116	0.134676	0.169533	0.175326	0.326927	0.18554	0.0539998	0.0380495	0.183214	0.231864	0.0414319	0.22862	0.0748511	0.17895	0.190843
ABC_transporter_tungstate_(TC_3.A.1.6.2)	0.0103047148777	0.000418997339367	0.00251069956051	0.00929515509586	0.00102135134997	0.0240529822769	0.00166992398309	0.0152521916736	0.0	0.0026403870105	0.00885650873676	0.0139854094038	0.00332829334627	0.0	0.0105825133646	0.0	0.028743891923	0.00447147200859	0.0	0.0	0.0	0.0	0.00713928749911	0.00360403778505	0.00307293926479	0.00165738988716	0.00143580354393	0.00370201178707	0.00383673916821	0.00476407592594	0.00146500719515	0.00201507167602	0.00164611604085	0.00148950266146	0.00359827018037	0.00412464006304	0.00273129568895	0.00266157155452	0.00252860041578	0.0011770635711	0.00234540460714	0.00312261559534	0.00164782841566	0.00146372976055	0.00151550292348	0.00103222972602	0.00240322173344	0.0134120494333	0.0139549765585	0.00780159677618	0.0082982283856	0.0107102123577	0.0144653750071	0.0147041013921	0.00824306583684	0.0189373042678	0.011994042566	0.00867411144593	0.0120289518073	0.00200936	0.00312365	0.00434799	0.00288254	0.00225492	8.30186e-05	7.30402e-05	0.00264654	0.00262465	0.000288139	0.000688943	0.00103155	0.000268223	0.00052639	0.00156847	0.000379658	0.00438506	0.000309147	0.000933122	0.00197667	0.00169071	0.0059613	0.000328545	0.000844253	0.00110202	0.0019187	0.00195231	0.0011962	0.00267338	0.00295724	0.00180696	0.00129961	0.00743109	0.00164405	0.000718423	0.000824228	0.00229829	0.00540541	0.000551555	0.00169756	0.000966867	0.00152936	0.00174324
AMP_to_3-phosphoglycerate	0.0	0.0	0.0	0.000232605021167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.02155791479e-05	1.42669471358e-05	0.0	6.13064930836e-05	0.000156899662666	0.00019290841122	1.35363643599e-05	0.0	0.000119280713442	0.000659525224371	5.29124325697e-05	4.97921427003e-05	0.0	0.0	0.0	0.0	0.0	8.23221e-07	0.0	0.0	0.0	0.0	0.0	2.99003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68326e-06	0.0	0.0	8.22345e-06	0.0	0.0	1.32545e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000116615	0.0	0.0	0.0	1.54389e-06	0.0	0.0	0.0	0.0	1.15934e-05
ATP-dependent_Nuclease	0.0107010500653	0.0295393124254	0.0744942930574	0.0569106951789	0.0199163513244	0.0322508062702	0.0604516769231	0.0716189869892	0.0532432294066	0.107887037231	0.105717722921	0.115341485556	0.106980857559	0.115701354386	0.0110908437009	0.0255950857435	0.0	0.0201216240386	0.159489633174	0.552486187845	0.0473036896878	0.0	0.0499750124938	0.0900483309359	0.127767306022	0.0596199973298	0.0278925156383	0.213164501202	0.0510787767682	0.0661215370124	0.166382960021	0.113370651173	0.104814939403	0.0458913028579	0.19912856112	0.181046851538	0.0328174607333	0.0585509431331	0.0633317150291	0.0805868166358	0.0784081342116	0.07802090818	0.0634010625382	0.108488205782	0.0914481321043	0.0528743205403	0.0545584068764	0.128677487725	0.0923927496516	0.130023900375	0.0531800442776	0.0609374151384	0.0662227017374	0.073746113033	0.0800981029645	0.0570161810252	0.0818990317728	0.0732837191091	0.126140094841	0.0349611	0.153807	0.0932638	0.094955	0.0275504	0.00373867	0.00640811	0.0618069	0.0294019	0.0202368	0.0279002	0.0158161	0.00936735	0.00814273	0.026879	0.0113164	0.0309277	0.00675894	0.0101046	0.0165292	0.0465406	0.0447309	0.0147508	0.0143249	0.0113197	0.0147771	0.0278079	0.00548018	0.0389127	0.0251744	0.0150626	0.0334002	0.0343353	0.0434748	0.0133319	0.0197034	0.0342837	0.077303	0.0128642	0.0454867	0.0083409	0.034118	0.0300386
ATP-dependent_RNA_helicases_bacterial	0.137619136912	0.108101313557	0.117774633929	0.105111624565	0.0497908783111	0.06400160004	0.19166611467	0.238066817862	0.0440280550863	0.0921178646228	0.153203695963	0.132429113045	0.0741733945739	0.245014632818	0.134362071899	0.307141028922	0.114975567692	0.190037560365	0.159489633174	0.0	0.283822138127	0.0	0.171342899979	0.261910950277	0.170766853344	0.205792577656	0.230031982118	0.089732007203	0.193819468011	0.134609125156	0.220600537227	0.239153186347	0.197483941622	0.447234596669	0.123575363372	0.169502828807	0.212160901956	0.121186835787	0.114526148062	0.18875895882	0.202674789316	0.175762038306	0.152890821112	0.151920388845	0.218761887826	0.185513095042	0.174207208038	0.195046082118	0.160731426432	0.224966248959	0.211832529723	0.159023842714	0.111941995197	0.112442066617	0.224603506684	0.147313669113	0.176855926088	0.204241989719	0.204297161499	0.199237	0.1377	0.191328	0.179634	0.183744	0.185501	0.182326	0.183385	0.239445	0.149717	0.203499	0.200348	0.197813	0.18595	0.186135	0.210219	0.175058	0.19654	0.185198	0.204495	0.222824	0.244146	0.20107	0.263532	0.217812	0.202453	0.200215	0.203291	0.194928	0.190957	0.238119	0.206038	0.191117	0.209106	0.202312	0.207512	0.208896	0.19584	0.205938	0.174183	0.199632	0.180495	0.221508
ATP-dependent_efflux_pump_transporter_Ybh	0.0699201326798	0.0678775689774	0.0943425978147	0.0823594074947	0.0413647296738	0.0205939672301	0.0555619508571	0.057029934084	0.0361780917763	0.0512120451199	0.0648487929287	0.0320393015432	0.0456451658916	0.0204178860682	0.0611939095834	0.0511901714871	0.028743891923	0.0111786800215	0.0	0.0	0.0	0.0	0.0285571499964	0.00217469919876	0.00298923002295	0.00368308863813	0.0159618009073	0.00446960566182	0.00489796489559	0.00505183890133	0.00219751079273	0.00538606345309	0.00144396143934	0.00178192036187	0.022041587363	0.000954133604943	0.00345777842975	0.0155228081795	0.00155606179433	0.00269043101966	0.00467467850858	0.057944832605	0.00947213257114	0.0038007772774	0.00189917454968	0.00553450831823	0.00709666104358	0.0127805403793	0.0237164217888	0.00489074753571	0.0691051645998	0.0465086807756	0.0504255071017	0.0313953410722	0.0187320297329	0.0323648335805	0.0242329463726	0.0246660123163	0.0407424207645	0.00684568	0.0103573	0.00911683	0.0175864	0.042963	0.0122489	0.0114909	0.0325378	0.0130636	0.0323707	0.0544113	0.023101	0.0118302	0.0221603	0.00926956	0.00392122	0.00989751	0.0201893	0.0165141	0.0232348	0.0156682	0.0239587	0.0193335	0.011687	0.0107303	0.0163407	0.0126832	0.0184452	0.0141732	0.0188729	0.0203052	0.00918071	0.0197694	0.0211283	0.0146147	0.0151395	0.0395078	0.0119294	0.0176508	0.024952	0.0150777	0.0159098	0.0112993
A_DNA_integrity_scanning_protein_that_co-occurs_with_RadA	0.00105463704055	0.00693041551567	0.00257740368646	0.00474642521489	0.00711149038176	0.00753268411991	0.000893170527958	0.00132627753684	0.00786459057078	0.0167423059184	0.00352957444117	0.00350652355779	0.0156905257753	0.0	0.00118173503662	0.0	0.0	0.00316729267275	0.0	0.0	0.0	0.0	0.00178482187478	0.000191739319909	0.000656016504768	0.000292043717385	5.8289190871e-05	0.000832169553895	0.000528521140207	0.000979421841246	0.000179036893718	0.000164456370614	0.00013593667204	0.000350165449199	0.00126228084054	0.00034487954262	0.000432305463373	0.00138062648411	0.00201372752326	0.000401274162255	0.000419803081976	0.000256699439986	0.000495695401071	0.000253465775315	0.000527868212377	0.000296883513946	0.000243550863537	0.00161808085172	0.00197720392095	0.000492329826806	0.000824299184233	0.00141724074414	0.00188938697316	0.00094843956427	0.000699130514162	0.00208286845805	0.00175203165351	0.000386008793794	0.00174020125856	0.000465871	0.00390284	0.000175789	0.000122975	0.000160452	1.30314e-05	1.29507e-05	0.00113621	0.000910961	1.03669e-05	5.92901e-05	9.35893e-05	8.66634e-05	3.4777e-05	0.000389243	0.000256986	0.000269795	6.96756e-05	7.78076e-05	0.000490432	0.000214624	0.00142014	0.000575718	0.000105696	0.000496193	5.598e-05	0.000368633	0.000230467	0.000160637	6.91772e-05	9.4055e-05	9.30733e-05	0.000175352	0.000156608	0.000155493	3.49373e-05	0.000111621	9.76559e-05	7.05955e-05	3.27904e-05	0.000134596	5.36985e-05	0.000357178
A_Gammaproteobacteria_Cluster_Relating_to_Translation	0.0854050993495	0.0136139717656	0.029630351827	0.0367585171988	0.0328225460171	0.0274673157217	0.0498353881813	0.0635507986401	0.00648962805314	0.0174083656239	0.0479351062276	0.0163858142178	0.0288984164116	0.015880578053	0.0765599915188	0.0	0.00479064865383	0.0063345853455	0.0797448165869	0.0	0.0	0.0	0.00475952499941	0.00204033313074	0.00238132776457	0.0035165984189	0.00254082008032	0.00253501863544	0.00546084933931	0.00647102843155	0.00189583770641	0.00675985695484	0.00163638399016	0.00156517069405	0.0021875951921	0.00182734640469	0.00391967950682	0.0112596265068	0.00326211312758	0.0037906640432	0.00411947097995	0.0372360543132	0.00550947777865	0.00491728571032	0.00414395030036	0.00505216472356	0.00823363485794	0.00188564655039	0.00286210463309	0.00244802736016	0.0561167479058	0.00344917758427	0.00511703101333	0.00318945516419	0.00647573535773	0.00559383945787	0.00627819049299	0.00747081713235	0.0133530093791	0.000525451	0.00052907	0.000542179	0.000661717	0.00243174	0.000134055	3.75514e-05	0.00153147	0.000510491	0.00136983	0.00213523	0.000544779	0.000824353	0.000669996	0.000280547	0.000462896	0.00262454	0.000697334	0.000435447	0.000576307	0.00224228	0.00636696	0.00029705	0.000611931	0.00156941	0.000606842	0.000903319	0.000428898	0.00083444	0.00155212	0.00165539	0.000471457	0.000746133	0.00171472	0.000439816	0.00110145	0.0025624	0.000655697	0.000708846	0.000294515	0.00138291	0.00212291	0.00207834
A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis	0.0120991342353	0.00348126932251	0.00869537489775	0.00846452228126	0.00411458686703	0.0034913017972	0.00638108689828	0.00755978195997	0.00535845321593	0.00525328617809	0.0111041582112	0.0040049126929	0.0013075438146	0.00340298101137	0.011482391667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000229232458169	0.000179008994078	0.000195472256368	0.00223203411792	0.000186941681673	0.000347355673718	0.000182249884415	0.000159483212612	0.00241711667011	0.000243501881954	0.000210175222169	0.000453255639524	0.000194550432456	0.00029008506643	0.00107314865938	7.98778387754e-05	0.000318954867906	0.000722311493132	0.00683287731187	0.000714772325754	0.000487540379126	0.00149290740521	0.00123852593126	0.000481397707733	0.000729242598112	0.00018071466372	0.000170891344842	0.00646837622214	0.0004369052145	0.000231490093464	0.000306824258825	0.00120361228915	0.000526823151035	0.000595857090979	0.00102373346461	0.00236619749652	0.000139687	6.59503e-05	3.23271e-05	3.67094e-05	5.56828e-05	9.57559e-05	1.05093e-05	0.00103004	0.000128736	3.20765e-05	0.000268498	5.64411e-05	4.8163e-05	0.000156883	8.20832e-06	3.81988e-06	0.000361501	7.06662e-06	0.000121724	7.1896e-05	0.000524984	0.000438129	0.000115488	9.8686e-05	0.00028356	6.26682e-05	0.000247539	1.42552e-05	7.6607e-05	0.000253053	0.000459138	5.43157e-05	8.27079e-05	0.000572658	0.00020648	7.58421e-05	0.000270491	4.38258e-05	2.91638e-05	1.74693e-05	2.29124e-05	0.000369367	8.73528e-05
A_Gram-positive_cluster_that_relates_ribosomal_protein_L28P_to_a_set_of_uncharacterized_proteins	0.0315370425895	0.0488448258702	0.0808472454006	0.192815225087	0.0825096460351	0.072356566483	0.064977882142	0.0727573752083	0.156129287983	0.247619168426	0.0725651015495	0.116496341332	0.311472785655	0.0846964162829	0.0365670535936	0.0998208343998	0.10060362173	0.061631789185	0.155059365586	0.828729281768	0.0236518448439	0.0	0.105892765235	0.189347366563	0.135377960326	0.0798678991192	0.0426353701192	0.0918800404623	0.13274856895	0.0902092896887	0.0934706802251	0.10223283351	0.159281243733	0.0625028517492	0.145696770118	0.120975136827	0.207863424221	0.118597631892	0.115023525213	0.0834213390569	0.151440543022	0.102001461447	0.0820760319691	0.0886935493866	0.0676780835041	0.0344733320816	0.14413671856	0.175664362674	0.203048679143	0.109946229667	0.11970735312	0.153529689288	0.199390444155	0.233192550391	0.12151840585	0.157489300051	0.141904821462	0.126371765658	0.144569575053	0.0333967	0.161562	0.083199	0.0780564	0.0319351	0.00283265	0.00451347	0.0738683	0.0511236	0.00786805	0.00601049	0.0248104	0.0101003	0.00995605	0.0763949	0.0113919	0.118839	0.0088039	0.0158404	0.0462775	0.0392938	0.0430652	0.0134324	0.0213456	0.0291724	0.0345244	0.0293412	0.00677314	0.0522983	0.0357133	0.040365	0.038484	0.0620374	0.0518811	0.0164585	0.0107289	0.0507204	0.0799295	0.00821551	0.0600115	0.0337639	0.0371981	0.0453744
A_Hypothetical_Protein_Related_to_Proline_Metabolism	0.00561884481253	0.0122785021597	0.0134821067166	0.0107087450467	0.0113489931255	0.0103065076627	0.0150276047363	0.0112512544375	0.0141972963433	0.0115808928537	0.0164419818681	0.025987433474	0.0122757832512	0.0274816496827	0.00537429253589	0.0213292381196	0.0143719459615	0.0263870080316	0.0398724082935	0.0	0.0946073793756	0.0	0.0214178624973	0.019766691937	0.0154337440979	0.0127626249443	0.0238229863872	0.0145498653097	0.0179226102164	0.00807616362099	0.0134238703418	0.0198711506589	0.0179600480814	0.00750934250181	0.0157861393507	0.0187646967475	0.0147715400041	0.009583535548	0.00884027334199	0.0193179423617	0.0164709467447	0.0113221102094	0.0104045634188	0.022282299893	0.0184757362757	0.0236303462076	0.0183639308355	0.0221237597935	0.0199573303239	0.0258420264133	0.0174685086624	0.0152698795674	0.0155379612825	0.018312355862	0.0236003142298	0.0161634187979	0.0204176833075	0.0247221976961	0.0175898106837	0.0352065	0.0263387	0.0252585	0.0263475	0.0196934	0.0255218	0.0311779	0.0200867	0.0233324	0.0349699	0.0378203	0.0242153	0.0243528	0.026344	0.0249613	0.0377527	0.0216921	0.0221469	0.0304426	0.0236683	0.0194264	0.0207525	0.021934	0.0284306	0.0311324	0.0255229	0.0324343	0.0309857	0.0243289	0.0233936	0.0255018	0.0220314	0.0212247	0.0255248	0.0237926	0.0234323	0.0270836	0.0270661	0.0253296	0.0281089	0.0231461	0.0349023	0.0243752
A_TRAP_transporter_and_a_hypothetical	0.000247709492253	0.0062849600905	0.0121392761155	0.00127932761642	0.0	0.00100002500063	0.00814597064921	0.0928394275786	0.0	0.0098499523919	0.000398483689863	0.00854381374486	0.0156905257753	0.0408357721364	0.000349953806098	0.0255950857435	0.0	0.0134144160258	0.0	0.0	0.0	0.0	0.00713928749911	0.00244653659861	0.00239786473386	0.00614327675188	0.00126784161992	0.00206485584757	0.000738582008064	0.00156884111029	0.00390750658607	2.39380597915e-05	4.99832805926e-05	0.00973202659173	0.000796179011213	0.00158028378319	0.00280813520961	0.00152504782114	0.0038123513961	0.00168151938729	0.00365091638754	0.000429989801828	0.00162478186439	0.000369007502661	0.0136970770553	9.88305056827e-05	0.000723226603167	0.0129760074674	0.0110045718908	0.00473613155704	0.0066411320874	0.0168003331101	0.0200597189324	0.0139695280195	0.0144200561677	0.0127332161599	0.0182345828794	0.00894220110428	0.0150455257859	0.000960611	0.00190423	0.00123396	0.00200345	0.000615319	4.37979e-05	0.000122251	0.00387305	0.00156348	0.00251694	0.00255223	0.00249219	0.000189619	0.000235031	0.000243474	0.00149202	0.00256188	0.00017707	0.000483042	0.000939691	0.00116217	0.000793674	0.00169349	0.000623661	0.00159098	0.00111591	0.00166822	0.000562165	0.000625587	0.000692606	0.00110944	0.000774666	0.0022274	0.00131824	0.00026613	0.000323832	0.00133429	0.000840102	0.000529177	0.000784595	0.000518472	0.000346876	0.000642614
